project_id,field_name,field_value,source_url,evidence_type,evidence_snippet,asset_path_or_pdf_page,captured_date,parser_confidence,overwrite_flag,notes
neo_gardens,unit_types_offered_json,"[""Apartments""]",https://wadidegladevelopments.com/projects/neo-gardens/,dom,Unit types from DOM: Apartments,,2026-02-22,,,
neo_gardens,key_amenities_json,"[""Commercial Area"", ""Green Areas"", ""Mosque"", ""Nursery""]",https://wadidegladevelopments.com/projects/neo-gardens/,dom,"Amenities from DOM: Commercial Area, Green Areas, Mosque, Nursery",,2026-02-22,,,
neo_gardens,beach_access_flag,false,https://wadidegladevelopments.com/projects/neo-gardens/,dom,beach_access_flag=false from amenities/DOM,,2026-02-22,,,
neo_gardens,lagoons_flag,false,https://wadidegladevelopments.com/projects/neo-gardens/,dom,lagoons_flag=false from amenities/DOM,,2026-02-22,,,
neo_gardens,clubhouse_flag,false,https://wadidegladevelopments.com/projects/neo-gardens/,dom,clubhouse_flag=false from amenities/DOM,,2026-02-22,,,
neo_gardens,pools_flag,false,https://wadidegladevelopments.com/projects/neo-gardens/,dom,pools_flag=false from amenities/DOM,,2026-02-22,,,
neo_gardens,gym_flag,false,https://wadidegladevelopments.com/projects/neo-gardens/,dom,gym_flag=false from amenities/DOM,,2026-02-22,,,
neo_gardens,golf_flag,false,https://wadidegladevelopments.com/projects/neo-gardens/,dom,golf_flag=false from amenities/DOM,,2026-02-22,,,
neo_gardens,brochure_urls_json,"[""https://wadidegladevelopments.com/wp-content/uploads/2023/09/Wadi-Degla-Development-Neopolis-Neo-Gardens.pdf""]",https://wadidegladevelopments.com/projects/neo-gardens/,dom,PDF links found on page: https://wadidegladevelopments.com/wp-content/uploads/2023/09/Wadi-Degla-Development-Neopolis-Neo-Gardens.pdf,,2026-02-22,,,
neo_gardens,confidence_score,0.65,https://wadidegladevelopments.com/projects/neo-gardens/,dom,Confidence scored per scoring rubric,,2026-02-22,,,
neo_gardens,price_status,on_request,https://wadidegladevelopments.com/projects/neo-gardens/,dom,No numeric pricing found on page; on_request or null applied,,2026-02-22,,,
breeze,official_project_url,https://wadidegladevelopments.com/projects/breeze/,https://wadidegladevelopments.com/projects/breeze/,dom,Crawled https://wadidegladevelopments.com/projects/breeze/; card or page URL captured,,2026-02-22,,,
breeze,region,Cairo,https://wadidegladevelopments.com/projects/breeze/,dom,Location text extracted from page: Cairo | Maadi,,2026-02-22,,,
breeze,city_area,Maadi,https://wadidegladevelopments.com/projects/breeze/,dom,Location text: Maadi,,2026-02-22,,,
breeze,micro_location,New Degla,https://wadidegladevelopments.com/projects/breeze/,dom,Micro-location from page: New Degla,,2026-02-22,,,
breeze,project_type,residential,https://wadidegladevelopments.com/projects/breeze/,dom,Project type determined from page content: residential,,2026-02-22,,,
breeze,current_sales_status,selling,https://wadidegladevelopments.com/projects/breeze/,dom,Sales status: selling; index card checked,,2026-02-22,,,
breeze,unit_types_offered_json,"[""Apartments"", ""Duplexes""]",https://wadidegladevelopments.com/projects/breeze/,dom,"Unit types from DOM: Apartments, Duplexes",,2026-02-22,,,
breeze,key_amenities_json,"[""Swimming Pools"", ""Nurseries & Kids Gardens"", ""Retail"", ""Admin""]",https://wadidegladevelopments.com/projects/breeze/,dom,"Amenities from DOM: Swimming Pools, Nurseries & Kids Gardens, Retail, Admin",,2026-02-22,,,
breeze,beach_access_flag,false,https://wadidegladevelopments.com/projects/breeze/,dom,beach_access_flag=false from amenities/DOM,,2026-02-22,,,
breeze,lagoons_flag,false,https://wadidegladevelopments.com/projects/breeze/,dom,lagoons_flag=false from amenities/DOM,,2026-02-22,,,
breeze,clubhouse_flag,true,https://wadidegladevelopments.com/projects/breeze/,dom,clubhouse_flag=true from amenities/DOM,,2026-02-22,,,
breeze,pools_flag,true,https://wadidegladevelopments.com/projects/breeze/,dom,pools_flag=true from amenities/DOM,,2026-02-22,,,
breeze,gym_flag,true,https://wadidegladevelopments.com/projects/breeze/,dom,gym_flag=true from amenities/DOM,,2026-02-22,,,
breeze,golf_flag,false,https://wadidegladevelopments.com/projects/breeze/,dom,golf_flag=false from amenities/DOM,,2026-02-22,,,
breeze,brochure_urls_json,"[""https://wadidegladevelopments.com/wp-content/uploads/2023/10/CT-Breeze-Brochure.pdf""]",https://wadidegladevelopments.com/projects/breeze/,dom,PDF links found on page: https://wadidegladevelopments.com/wp-content/uploads/2023/10/CT-Breeze-Brochure.pdf,,2026-02-22,,,
breeze,confidence_score,0.65,https://wadidegladevelopments.com/projects/breeze/,dom,Confidence scored per scoring rubric,,2026-02-22,,,
breeze,price_status,on_request,https://wadidegladevelopments.com/projects/breeze/,dom,No numeric pricing found on page; on_request or null applied,,2026-02-22,,,
horizon,official_project_url,https://wadidegladevelopments.com/projects/horizon/,https://wadidegladevelopments.com/projects/horizon/,dom,Crawled https://wadidegladevelopments.com/projects/horizon/; card or page URL captured,,2026-02-22,,,
horizon,region,Cairo,https://wadidegladevelopments.com/projects/horizon/,dom,Location text extracted from page: Cairo | Maadi,,2026-02-22,,,
horizon,city_area,Maadi,https://wadidegladevelopments.com/projects/horizon/,dom,Location text: Maadi,,2026-02-22,,,
horizon,micro_location,New Degla,https://wadidegladevelopments.com/projects/horizon/,dom,Micro-location from page: New Degla,,2026-02-22,,,
horizon,project_type,residential,https://wadidegladevelopments.com/projects/horizon/,dom,Project type determined from page content: residential,,2026-02-22,,,
horizon,current_sales_status,selling,https://wadidegladevelopments.com/projects/horizon/,dom,Sales status: selling; index card checked,,2026-02-22,,,
horizon,unit_types_offered_json,"[""Apartments"", ""Duplexes""]",https://wadidegladevelopments.com/projects/horizon/,dom,"Unit types from DOM: Apartments, Duplexes",,2026-02-22,,,
horizon,key_amenities_json,"[""Swimming Pools"", ""Nurseries & Kids Gardens"", ""Retail"", ""Admin""]",https://wadidegladevelopments.com/projects/horizon/,dom,"Amenities from DOM: Swimming Pools, Nurseries & Kids Gardens, Retail, Admin",,2026-02-22,,,
horizon,beach_access_flag,false,https://wadidegladevelopments.com/projects/horizon/,dom,beach_access_flag=false from amenities/DOM,,2026-02-22,,,
horizon,lagoons_flag,false,https://wadidegladevelopments.com/projects/horizon/,dom,lagoons_flag=false from amenities/DOM,,2026-02-22,,,
horizon,clubhouse_flag,true,https://wadidegladevelopments.com/projects/horizon/,dom,clubhouse_flag=true from amenities/DOM,,2026-02-22,,,
horizon,pools_flag,true,https://wadidegladevelopments.com/projects/horizon/,dom,pools_flag=true from amenities/DOM,,2026-02-22,,,
horizon,gym_flag,true,https://wadidegladevelopments.com/projects/horizon/,dom,gym_flag=true from amenities/DOM,,2026-02-22,,,
horizon,golf_flag,false,https://wadidegladevelopments.com/projects/horizon/,dom,golf_flag=false from amenities/DOM,,2026-02-22,,,
horizon,brochure_urls_json,"[""https://wadidegladevelopments.com/wp-content/uploads/2023/10/CT-Horizon-Brochure-Wadi-Degla-Developments_.pdf""]",https://wadidegladevelopments.com/projects/horizon/,dom,PDF links found on page: https://wadidegladevelopments.com/wp-content/uploads/2023/10/CT-Horizon-Brochure-Wadi-Degla-Developments_.pdf,,2026-02-22,,,
horizon,confidence_score,0.65,https://wadidegladevelopments.com/projects/horizon/,dom,Confidence scored per scoring rubric,,2026-02-22,,,
horizon,price_status,on_request,https://wadidegladevelopments.com/projects/horizon/,dom,No numeric pricing found on page; on_request or null applied,,2026-02-22,,,
edge,official_project_url,https://wadidegladevelopments.com/projects/edge/,https://wadidegladevelopments.com/projects/edge/,dom,Crawled https://wadidegladevelopments.com/projects/edge/; card or page URL captured,,2026-02-22,,,
edge,region,Cairo,https://wadidegladevelopments.com/projects/edge/,dom,Location text extracted from page: Cairo | Maadi,,2026-02-22,,,
edge,city_area,Maadi,https://wadidegladevelopments.com/projects/edge/,dom,Location text: Maadi,,2026-02-22,,,
edge,micro_location,New Degla,https://wadidegladevelopments.com/projects/edge/,dom,Micro-location from page: New Degla,,2026-02-22,,,
edge,project_type,residential,https://wadidegladevelopments.com/projects/edge/,dom,Project type determined from page content: residential,,2026-02-22,,,
edge,current_sales_status,selling,https://wadidegladevelopments.com/projects/edge/,dom,Sales status: selling; index card checked,,2026-02-22,,,
edge,unit_types_offered_json,"[""Apartments"", ""Duplexes""]",https://wadidegladevelopments.com/projects/edge/,dom,"Unit types from DOM: Apartments, Duplexes",,2026-02-22,,,
edge,key_amenities_json,"[""Swimming Pools"", ""Gym"", ""Mosque"", ""Nurseries & Kids Gardens""]",https://wadidegladevelopments.com/projects/edge/,dom,"Amenities from DOM: Swimming Pools, Gym, Mosque, Nurseries & Kids Gardens",,2026-02-22,,,
edge,beach_access_flag,false,https://wadidegladevelopments.com/projects/edge/,dom,beach_access_flag=false from amenities/DOM,,2026-02-22,,,
edge,lagoons_flag,false,https://wadidegladevelopments.com/projects/edge/,dom,lagoons_flag=false from amenities/DOM,,2026-02-22,,,
edge,clubhouse_flag,true,https://wadidegladevelopments.com/projects/edge/,dom,clubhouse_flag=true from amenities/DOM,,2026-02-22,,,
edge,pools_flag,true,https://wadidegladevelopments.com/projects/edge/,dom,pools_flag=true from amenities/DOM,,2026-02-22,,,
edge,gym_flag,true,https://wadidegladevelopments.com/projects/edge/,dom,gym_flag=true from amenities/DOM,,2026-02-22,,,
edge,golf_flag,false,https://wadidegladevelopments.com/projects/edge/,dom,golf_flag=false from amenities/DOM,,2026-02-22,,,
edge,brochure_urls_json,"[""https://wadidegladevelopments.com/wp-content/uploads/2024/07/Edge-Brochure-2.pdf""]",https://wadidegladevelopments.com/projects/edge/,dom,PDF links found on page: https://wadidegladevelopments.com/wp-content/uploads/2024/07/Edge-Brochure-2.pdf,,2026-02-22,,,
edge,confidence_score,0.65,https://wadidegladevelopments.com/projects/edge/,dom,Confidence scored per scoring rubric,,2026-02-22,,,
edge,price_status,on_request,https://wadidegladevelopments.com/projects/edge/,dom,No numeric pricing found on page; on_request or null applied,,2026-02-22,,,
vyon,official_project_url,https://wadidegladevelopments.com/projects/vyon/,https://wadidegladevelopments.com/projects/vyon/,dom,Crawled https://wadidegladevelopments.com/projects/vyon/; card or page URL captured,,2026-02-22,,,
vyon,region,Cairo,https://wadidegladevelopments.com/projects/vyon/,dom,Location text extracted from page: Cairo | Maadi,,2026-02-22,,,
vyon,city_area,Maadi,https://wadidegladevelopments.com/projects/vyon/,dom,Location text: Maadi,,2026-02-22,,,
vyon,micro_location,New Degla,https://wadidegladevelopments.com/projects/vyon/,dom,Micro-location from page: New Degla,,2026-02-22,,,
vyon,project_type,residential,https://wadidegladevelopments.com/projects/vyon/,dom,Project type determined from page content: residential,,2026-02-22,,,
vyon,current_sales_status,selling,https://wadidegladevelopments.com/projects/vyon/,dom,Sales status: selling; index card checked,,2026-02-22,,,
vyon,unit_types_offered_json,"[""Lofts"", ""Penthouses"", ""Apartments"", ""Duplexes""]",https://wadidegladevelopments.com/projects/vyon/,dom,"Unit types from DOM: Lofts, Penthouses, Apartments, Duplexes",,2026-02-22,,,
vyon,key_amenities_json,"[""Outdoor Dining & BBQ Area"", ""Rooftop Cinema"", ""Rooftop Social Lounges"", ""Co-Working & Meeting Pods""]",https://wadidegladevelopments.com/projects/vyon/,dom,"Amenities from DOM: Outdoor Dining & BBQ Area, Rooftop Cinema, Rooftop Social Lounges, Co-Working & Meeting Pods",,2026-02-22,,,
vyon,beach_access_flag,false,https://wadidegladevelopments.com/projects/vyon/,dom,beach_access_flag=false from amenities/DOM,,2026-02-22,,,
vyon,lagoons_flag,false,https://wadidegladevelopments.com/projects/vyon/,dom,lagoons_flag=false from amenities/DOM,,2026-02-22,,,
vyon,clubhouse_flag,false,https://wadidegladevelopments.com/projects/vyon/,dom,clubhouse_flag=false from amenities/DOM,,2026-02-22,,,
vyon,pools_flag,true,https://wadidegladevelopments.com/projects/vyon/,dom,pools_flag=true from amenities/DOM,,2026-02-22,,,
vyon,gym_flag,false,https://wadidegladevelopments.com/projects/vyon/,dom,gym_flag=false from amenities/DOM,,2026-02-22,,,
vyon,golf_flag,false,https://wadidegladevelopments.com/projects/vyon/,dom,golf_flag=false from amenities/DOM,,2026-02-22,,,
vyon,brochure_urls_json,"[""https://wadidegladevelopments.com/wp-content/uploads/2025/07/VYON-Brochure.pdf""]",https://wadidegladevelopments.com/projects/vyon/,dom,PDF links found on page: https://wadidegladevelopments.com/wp-content/uploads/2025/07/VYON-Brochure.pdf,,2026-02-22,,,
vyon,confidence_score,0.65,https://wadidegladevelopments.com/projects/vyon/,dom,Confidence scored per scoring rubric,,2026-02-22,,,
vyon,price_status,on_request,https://wadidegladevelopments.com/projects/vyon/,dom,No numeric pricing found on page; on_request or null applied,,2026-02-22,,,
neopolis,official_project_url,https://wadidegladevelopments.com/projects/neo-gardens/,https://wadidegladevelopments.com/projects/neo-gardens/,dom,Crawled https://wadidegladevelopments.com/projects/neo-gardens/; card or page URL captured,,2026-02-22,,,
neopolis,region,East Cairo,https://wadidegladevelopments.com/projects/neo-gardens/,dom,Location text extracted from page: East Cairo | Mostakbal City,,2026-02-22,,,
neopolis,city_area,Mostakbal City,https://wadidegladevelopments.com/projects/neo-gardens/,dom,Location text: Mostakbal City,,2026-02-22,,,
neopolis,project_type,residential,https://wadidegladevelopments.com/projects/neo-gardens/,dom,Project type determined from page content: residential,,2026-02-22,,,
neopolis,brochure_urls_json,"[""https://wadidegladevelopments.com/wp-content/uploads/2023/09/Wadi-Degla-Development-Neopolis-Neo-Gardens.pdf""]",https://wadidegladevelopments.com/projects/neo-gardens/,dom,PDF links found on page: https://wadidegladevelopments.com/wp-content/uploads/2023/09/Wadi-Degla-Development-Neopolis-Neo-Gardens.pdf,,2026-02-22,,,
neopolis,confidence_score,0.35,https://wadidegladevelopments.com/projects/neo-gardens/,dom,Confidence scored per scoring rubric,,2026-02-22,,,
mada,confidence_score,0.30,https://wadidegladevelopments.com/,dom,Confidence scored per scoring rubric,,2026-02-22,,,
camuse,confidence_score,0.30,https://wadidegladevelopments.com/,dom,Confidence scored per scoring rubric,,2026-02-22,,,
edge,installment_years_min,19,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/edge/edge__phase_brochure__f80df447.pdf,docintel,"Wadi Degla Developments has crafted a diverse portfolio of residential, commercial, and recreational real estate, boasting 16 iconic developments over 19 years. Each project is strategically located i",edge__phase_brochure__f80df447.pdf::line:20,2026-02-25,medium,false,
edge,installment_years_max,19,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/edge/edge__phase_brochure__f80df447.pdf,docintel,"Wadi Degla Developments has crafted a diverse portfolio of residential, commercial, and recreational real estate, boasting 16 iconic developments over 19 years. Each project is strategically located i",edge__phase_brochure__f80df447.pdf::line:20,2026-02-25,medium,false,
living_community,bedrooms_range_min,2,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,# 4 Bedrooms,living_community__phase_brochure__61f82a41.pdf::line:91,2026-02-25,medium,false,
living_community,bedrooms_range_max,4,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,# 4 Bedrooms,living_community__phase_brochure__61f82a41.pdf::line:91,2026-02-25,medium,false,
living_community,bua_range_min_sqm,50,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,Gross Area: 260 sqm Roof Area: 70 sqm,living_community__phase_brochure__61f82a41.pdf::line:93,2026-02-25,medium,false,
living_community,bua_range_max_sqm,260,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,Gross Area: 260 sqm Roof Area: 70 sqm,living_community__phase_brochure__61f82a41.pdf::line:93,2026-02-25,medium,false,
murano,bedrooms_range_min,2,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,# 4 Bedrooms,living_community__phase_brochure__61f82a41.pdf::line:91,2026-02-25,medium,false,Shared brochure from living_community
murano,bedrooms_range_max,4,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,# 4 Bedrooms,living_community__phase_brochure__61f82a41.pdf::line:91,2026-02-25,medium,false,Shared brochure from living_community
murano,bua_range_min_sqm,50,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,Gross Area: 260 sqm Roof Area: 70 sqm,living_community__phase_brochure__61f82a41.pdf::line:93,2026-02-25,medium,false,Shared brochure from living_community
murano,bua_range_max_sqm,260,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,Gross Area: 260 sqm Roof Area: 70 sqm,living_community__phase_brochure__61f82a41.pdf::line:93,2026-02-25,medium,false,Shared brochure from living_community
waterside,bedrooms_range_min,2,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,# 4 Bedrooms,living_community__phase_brochure__61f82a41.pdf::line:91,2026-02-25,medium,false,Shared brochure from living_community
waterside,bedrooms_range_max,4,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,# 4 Bedrooms,living_community__phase_brochure__61f82a41.pdf::line:91,2026-02-25,medium,false,Shared brochure from living_community
waterside,bua_range_min_sqm,50,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,Gross Area: 260 sqm Roof Area: 70 sqm,living_community__phase_brochure__61f82a41.pdf::line:93,2026-02-25,medium,false,Shared brochure from living_community
waterside,bua_range_max_sqm,260,file:///Volumes/ReserveDisk/codeBase/PulseX-WDD/KB-Acq/projectBrochures/living_community/living_community__phase_brochure__61f82a41.pdf,docintel,Gross Area: 260 sqm Roof Area: 70 sqm,living_community__phase_brochure__61f82a41.pdf::line:93,2026-02-25,medium,false,Shared brochure from living_community
